customer_id,name,segment,region_id,signup_date,status
479,Young-Martinez,Mid-Market,4,2025-02-22,active
480,Barnes PLC,Mid-Market,1,2025-10-25,active
481,Brown-Copeland,Mid-Market,2,2025-12-27,churned
482,Carlson-Smith,SMB,5,2025-12-05,active
483,"Andrews, Higgins and Carter",SMB,2,2026-05-21,active
484,Mendez and Sons,Mid-Market,5,2025-11-05,active
485,"Butler, Beck and Miller",SMB,3,2026-01-24,active
486,Jones-Fox,SMB,2,2026-06-10,active
487,"Hartman, Romero and Smith",SMB,3,2026-03-06,churned
488,Williams-Hughes,SMB,4,2026-08-06,active
489,King-Smith,SMB,5,2025-06-15,active
490,Cooper Ltd,Mid-Market,4,2026-05-23,active
491,"Fuller, Ingram and Moss",Mid-Market,6,2026-03-30,active
492,Anderson-Bell,Mid-Market,6,2026-01-20,churned
493,Li-Thompson,SMB,5,2025-02-03,churned
494,"Marshall, Dominguez and Welch",SMB,4,2025-12-26,active
495,Brown Group,SMB,2,2026-07-06,churned
496,Carter Inc,SMB,3,2026-02-26,active
497,Blackwell LLC,Mid-Market,1,2025-02-04,churned
498,Robertson-Hays,SMB,3,2025-07-25,active
499,"Kennedy, Johnson and Lucas",Enterprise,6,2026-01-12,active
500,Kelly-Norman,SMB,3,2026-06-07,churned
501,"Rivera, Martinez and Richardson",Mid-Market,1,2025-10-28,active
502,Paul-Kline,SMB,4,2026-07-05,churned
503,Morgan-Lopez,SMB,6,2026-05-29,active
504,"Jimenez, Glass and Stone",Mid-Market,6,2025-07-12,churned
505,Acosta Inc,SMB,2,2025-05-30,active
506,Morrison-Short,Mid-Market,3,2026-08-02,churned
507,"Carter, Garcia and Murphy",SMB,4,2026-01-24,churned
508,Parker-Morrison,SMB,2,2026-06-30,active
509,Jackson-Wallace,SMB,2,2026-08-13,active
510,Williams-Berg,Mid-Market,2,2025-10-16,active
511,Mendez-Graham,SMB,6,2025-02-28,active
512,"Whitney, Gould and Jones",Mid-Market,5,2026-08-05,active
513,"Sullivan, Palmer and Brady",Mid-Market,6,2026-01-20,active
514,Cisneros and Sons,Mid-Market,5,2025-04-14,churned
515,"Gregory, Kim and Martinez",SMB,6,2025-12-19,active
516,Osborne LLC,Mid-Market,1,2025-02-17,active
517,Reyes-Bradley,Enterprise,6,2025-07-26,active
518,"Hernandez, Cole and Watson",SMB,1,2025-08-30,active
519,Hines-Berry,SMB,3,2025-11-03,churned
520,"Richardson, Edwards and Ramirez",SMB,4,2026-01-09,churned
521,Johnson and Sons,SMB,3,2026-06-24,active
522,Holmes-Mcintyre,Mid-Market,1,2025-09-01,churned
523,Green LLC,SMB,2,2026-04-22,active
524,"Griffin, Davies and Mitchell",SMB,5,2026-08-25,churned
525,Gonzalez-Taylor,SMB,2,2026-04-30,active
526,Hayes Ltd,SMB,2,2025-07-05,active
527,Osborn-Cochran,SMB,6,2026-03-18,active
528,Contreras-Mckinney,Mid-Market,1,2025-07-21,active
529,"Daniels, Vance and York",Mid-Market,6,2025-11-17,churned
530,"Mckinney, Graves and Thompson",SMB,6,2026-02-20,active
531,Hicks-Martinez,Mid-Market,4,2025-07-28,churned
532,Conner and Sons,SMB,1,2025-02-03,active
533,Johnson-Spencer,SMB,1,2026-06-23,active
534,Mcdonald-Bird,SMB,2,2026-04-17,active
535,Salazar Inc,Enterprise,4,2025-04-16,active
536,Parker Ltd,Mid-Market,1,2025-09-17,active
537,"Mendoza, Jenkins and Ortiz",Mid-Market,3,2025-07-09,active
538,"Jones, Compton and Day",SMB,1,2026-09-16,churned
539,Owens-Holmes,SMB,4,2026-08-25,active
540,Humphrey PLC,Mid-Market,1,2026-03-26,active
541,"Matthews, Saunders and Anderson",SMB,5,2025-10-26,active
542,"Bartlett, Brown and Martinez",Enterprise,1,2025-03-04,active
543,Torres and Sons,Mid-Market,2,2025-06-30,active
544,Donovan-Perez,SMB,2,2025-03-29,churned
545,"Jacobson, Singleton and King",Mid-Market,5,2026-05-25,churned
546,"Huber, Hill and Weber",Enterprise,1,2025-03-26,active
547,"Ferguson, Shaw and Jackson",SMB,3,2026-03-18,active
548,"Moore, Hopkins and Le",Mid-Market,4,2026-09-01,active
549,"Morgan, Bradshaw and Williams",Enterprise,4,2025-08-06,active
550,Miller Ltd,SMB,5,2026-03-22,active
551,"Baker, Clark and Armstrong",Mid-Market,5,2026-07-18,active
552,"Fowler, Jimenez and Burton",SMB,3,2025-10-18,active
553,May-Turner,Mid-Market,5,2025-10-30,active
554,Ballard Ltd,Mid-Market,2,2025-06-02,active
555,Evans-Jones,Mid-Market,6,2025-10-18,active
556,Moore Group,SMB,4,2026-07-15,active
557,Marshall-Peterson,Mid-Market,5,2026-03-09,active
558,Edwards Ltd,SMB,6,2025-06-03,active
559,Gross-Valencia,SMB,5,2025-12-17,churned
560,Anderson-Wood,SMB,6,2026-04-05,churned
561,"Rodriguez, Allen and Martinez",SMB,4,2025-03-19,active
562,Wright-Davis,SMB,1,2026-05-09,active
563,Dougherty-Lin,SMB,3,2025-06-02,active
564,Wright-Grimes,Mid-Market,2,2025-07-29,churned
565,Li PLC,SMB,6,2025-10-11,churned
566,"Edwards, Hines and Jimenez",SMB,2,2025-12-03,active
567,"Owens, Koch and Jimenez",SMB,2,2026-08-10,active
568,Landry PLC,SMB,2,2025-06-16,churned
569,Levy-Lewis,Mid-Market,4,2025-07-06,active
570,Williams-Campbell,SMB,4,2025-09-18,active
571,"Khan, Pena and Ruiz",SMB,6,2026-07-05,active
572,"Smith, Rodriguez and Anderson",Enterprise,3,2026-09-08,active
573,Luna-Gallagher,Mid-Market,2,2025-11-03,active
574,Williams-Williams,Mid-Market,1,2026-03-28,churned
575,"Lee, Tran and Jones",Mid-Market,1,2026-08-10,active
576,"Cole, Pierce and Bryan",Enterprise,3,2026-06-29,churned
577,"Becker, Wilson and Hester",SMB,6,2026-03-20,active
578,Brooks-Hatfield,Mid-Market,4,2025-12-25,active
579,"Mcmillan, Fischer and Gonzalez",Mid-Market,6,2026-09-20,active
580,"Morales, Williams and Williams",SMB,1,2025-06-25,active
581,"Cook, Wells and Bryant",SMB,1,2025-09-08,active
582,"Barry, Taylor and Velazquez",SMB,6,2026-04-09,active
583,Martin-Ewing,Mid-Market,1,2025-02-13,active
584,"Kirby, Wheeler and Romero",Mid-Market,1,2025-12-01,churned
585,"Patel, Erickson and Evans",Mid-Market,3,2026-07-03,active
586,Richardson Ltd,SMB,6,2025-05-19,churned
587,Whitney PLC,SMB,5,2026-06-02,churned
588,Robles-Swanson,SMB,1,2025-10-08,active
589,"Soto, Carlson and Baker",SMB,6,2026-07-07,churned
590,"Patton, Parsons and Lane",Enterprise,6,2026-02-20,active
591,"Williams, Castillo and Warren",Mid-Market,5,2025-05-07,active
592,"Harvey, Randall and Hernandez",Enterprise,6,2026-04-22,active
593,"Allen, Armstrong and Graves",Mid-Market,2,2025-03-07,active
594,Smith LLC,Enterprise,6,2025-06-28,active
595,Hernandez-Vaughn,SMB,2,2026-07-24,churned
596,Shaw-Carr,SMB,5,2026-07-16,active
597,Salas-Fitzgerald,SMB,4,2025-03-01,active
598,Thornton PLC,SMB,5,2025-09-19,active
599,Hoffman Ltd,SMB,4,2025-03-30,churned
600,Fox-Edwards,SMB,4,2025-07-15,churned
601,Stevens PLC,Enterprise,4,2026-09-10,churned
602,Payne-Lowe,SMB,5,2025-05-30,active
603,"Becker, Lara and Baker",Enterprise,5,2026-02-24,active
604,Lee-Wright,Mid-Market,1,2026-06-03,active
605,"Evans, David and Hendrix",Mid-Market,5,2026-07-19,active
606,Bush-Vaughn,Mid-Market,4,2025-09-03,active
607,Stewart-Bailey,SMB,2,2026-03-30,churned
608,"Hill, Martinez and Rhodes",Mid-Market,4,2025-11-20,active
609,Huang-Foster,SMB,6,2025-04-07,active
610,Blevins-Ballard,Enterprise,6,2025-06-16,churned
611,Williams-Moses,SMB,6,2026-04-30,active
612,Reed Group,SMB,3,2026-03-23,active
613,"Scott, Mendoza and Harris",Mid-Market,5,2025-12-13,active
614,"Nelson, Hoffman and Nelson",Mid-Market,3,2026-05-20,active
615,Gilbert PLC,SMB,5,2026-03-26,active
616,Sanchez Ltd,Mid-Market,4,2025-08-25,active
617,"Perez, Hall and Garcia",SMB,2,2025-07-29,active
618,Love-Garcia,Mid-Market,2,2026-08-27,active
619,Smith PLC,SMB,1,2026-09-12,active
620,Russell Group,SMB,1,2025-02-19,active
621,Santos-Avila,SMB,3,2026-05-26,active
622,Morris-Brewer,SMB,3,2025-04-22,active
623,Pearson and Sons,SMB,1,2026-07-07,active
624,"Rodgers, Jefferson and Johnson",SMB,3,2026-01-23,active
625,Butler and Sons,SMB,4,2026-03-24,active
626,Osborn Group,SMB,2,2026-04-02,active
627,Lopez-Curry,SMB,3,2026-02-02,active
628,Mcdowell-Smith,SMB,3,2025-07-02,churned
629,"Morrison, Hebert and Rogers",Mid-Market,4,2026-06-05,active
630,Hays-Daniels,Enterprise,3,2026-01-02,active
631,Small-Anderson,SMB,5,2025-12-28,active
632,"Mcdonald, Lee and Rodriguez",Enterprise,2,2025-08-12,churned
633,Simon Ltd,SMB,3,2025-02-07,active
634,Higgins-Smith,SMB,3,2026-01-02,active
635,Gibbs-Bradley,Mid-Market,2,2025-08-29,active
636,Thompson Ltd,Mid-Market,5,2026-03-07,active
637,Wilcox-Robertson,Mid-Market,2,2025-09-09,active
638,Morales Inc,SMB,2,2026-09-13,churned
639,Holden Group,Mid-Market,5,2026-03-20,active
640,Boyle-Smith,SMB,6,2025-11-04,active
641,Young-Molina,SMB,5,2026-04-06,churned
642,Turner-Sharp,SMB,6,2026-02-28,churned
643,Green LLC,Enterprise,6,2026-02-12,churned
644,"Young, Contreras and Marshall",SMB,3,2026-01-17,active
645,Sullivan PLC,Mid-Market,5,2026-08-19,churned
646,"Carrillo, Vaughn and Fowler",Mid-Market,2,2025-08-12,active
647,Richardson-Walker,Mid-Market,3,2025-10-21,churned
648,Mendoza Group,Mid-Market,4,2025-07-04,active
649,"Zhang, Brooks and Miles",Mid-Market,6,2026-01-12,active
650,Todd-Pham,SMB,6,2026-09-22,active
651,Gill Ltd,SMB,3,2026-02-04,active
652,"Marks, Miller and Griffin",SMB,4,2025-06-06,active
653,"Cox, Stark and Rodriguez",SMB,2,2026-08-13,active
654,"Leach, Harris and Herrera",SMB,5,2026-05-25,active
655,Murphy PLC,SMB,4,2025-10-25,active
656,Wilson-Harris,SMB,4,2025-04-30,active
657,"Burns, Nolan and Griffin",SMB,5,2025-10-03,active
658,Chavez PLC,SMB,4,2026-06-03,active
659,Bryant-Brown,Enterprise,1,2026-01-16,active
660,Chambers-Parker,SMB,2,2025-05-24,churned
661,Foster Inc,Enterprise,2,2025-05-08,churned
662,"Robinson, Jones and Henderson",Enterprise,5,2026-09-10,active
663,"Brown, Mcknight and Michael",SMB,1,2025-10-30,active
664,Andersen Group,Mid-Market,2,2026-03-23,churned
665,Mitchell and Sons,Mid-Market,4,2025-09-07,active
666,Cannon Ltd,Mid-Market,5,2025-03-27,active
667,"Stuart, Brooks and Vance",SMB,4,2025-10-08,active
668,Kane-Knox,SMB,6,2026-03-28,active
669,Miller-Brandt,SMB,6,2025-08-22,active
670,"Anderson, Dalton and Wilson",Mid-Market,1,2026-02-01,active
671,"Long, Anderson and Irwin",Enterprise,6,2025-10-24,active
672,Avila LLC,Mid-Market,4,2025-08-24,churned
673,Nunez-Stephens,Mid-Market,4,2025-07-05,active
674,"Gray, Hall and Murray",Enterprise,1,2025-07-09,active
675,Hill Ltd,Mid-Market,4,2025-07-05,active
676,Johnson Ltd,SMB,5,2026-04-12,churned
677,Mendez-Mayer,Mid-Market,4,2025-08-24,active
678,Allen Inc,SMB,1,2026-04-26,active
679,Wheeler Group,SMB,4,2025-08-08,active
680,"Powers, Brennan and Sanchez",SMB,6,2025-08-18,active
681,Morales and Sons,Enterprise,5,2026-08-15,active
682,"Robinson, Shields and Brown",SMB,1,2026-07-16,churned
683,"Holder, Young and Hendricks",SMB,6,2025-10-01,active
684,"Flores, Harper and Chambers",SMB,6,2025-07-13,churned
685,Young-Walter,SMB,2,2026-04-10,churned
686,"Boyd, Gutierrez and Hill",SMB,5,2025-03-15,active
687,"Fry, Hobbs and Buck",Mid-Market,3,2025-11-04,churned
688,"Shelton, Peters and Williams",Mid-Market,4,2026-01-30,churned
689,David-Powers,SMB,3,2026-03-17,active
690,"Flores, Butler and Hernandez",SMB,5,2025-04-06,active
691,White-Medina,SMB,6,2025-02-02,churned
692,Atkinson LLC,SMB,5,2025-07-18,churned
693,"Thomas, Ford and Brown",SMB,6,2025-04-14,active
694,Faulkner-Grant,Mid-Market,6,2025-12-05,active
695,Price LLC,Mid-Market,1,2026-08-12,active
696,Rivera Inc,SMB,2,2025-07-24,active
697,Boone-Davis,SMB,5,2025-11-02,active
698,"Calderon, Williams and Bennett",SMB,4,2025-06-11,active
699,"Morrison, Russo and Lopez",SMB,1,2025-02-27,active
700,"Ramsey, Hansen and Mendoza",Enterprise,1,2026-04-03,churned
701,Turner-Stout,Mid-Market,4,2025-07-06,active
702,Giles Ltd,Enterprise,4,2025-12-29,active
703,Burgess Group,Enterprise,2,2026-03-21,active
704,Dominguez Ltd,Mid-Market,2,2026-06-24,active
705,Sanders and Sons,Enterprise,1,2025-05-24,active
706,"Morris, Campbell and Owens",SMB,4,2026-01-19,active
707,"Howard, Green and Hunt",SMB,1,2026-08-06,churned
708,Owens-Lang,SMB,4,2025-11-20,active
709,"Harrison, Franco and Rocha",SMB,3,2025-02-25,active
710,Edwards-Williams,SMB,3,2025-07-09,active
711,Figueroa Inc,SMB,5,2026-05-28,active
712,Tran-Silva,Mid-Market,4,2026-05-26,active
713,"Butler, Hernandez and Rivera",Mid-Market,5,2025-08-10,churned
714,Hudson-Sanchez,SMB,5,2025-05-31,active
715,"Pena, Cohen and Scott",SMB,6,2025-07-27,active
716,Levy-May,Mid-Market,5,2025-06-27,active
717,Murray-Oconnor,SMB,4,2026-04-26,active
718,Jackson-Cortez,SMB,3,2026-06-26,active
719,White-Preston,SMB,2,2025-03-01,churned
720,"Bernard, Warren and Combs",SMB,4,2026-04-26,active
721,Landry Ltd,SMB,1,2026-05-02,active
722,Duran Group,Mid-Market,6,2026-02-07,churned
723,Kirby and Sons,Mid-Market,6,2026-07-14,active
724,Mann Inc,Mid-Market,1,2025-02-24,active
725,Wagner LLC,SMB,5,2026-04-01,churned
726,Williamson Ltd,Mid-Market,1,2025-04-19,active
727,"Durham, Hopkins and Smith",Mid-Market,5,2026-07-29,churned
728,"Arnold, Smith and Moreno",SMB,1,2025-11-30,active
729,Nichols-Mitchell,Mid-Market,3,2025-03-28,active
730,"Li, Craig and Drake",SMB,4,2026-04-29,active
731,Rodriguez Inc,SMB,5,2026-05-01,churned
732,"Hernandez, Lee and Fox",SMB,3,2025-11-09,active
733,Adams-Sanders,SMB,6,2025-08-08,churned
734,Chung-Stevens,SMB,5,2025-02-11,churned
735,Branch and Sons,SMB,2,2026-08-05,active
736,Sutton-Abbott,SMB,5,2025-05-23,active
737,"Frey, Santos and Johnson",Enterprise,5,2026-06-26,active
738,Gray-Tran,SMB,3,2026-01-23,active
739,Walsh Ltd,SMB,5,2026-03-23,active
740,Miller Group,SMB,6,2026-03-28,churned
741,"Mueller, Knight and Hodge",Mid-Market,5,2026-07-06,active
742,Jacobson Inc,SMB,5,2025-02-21,active
743,Lewis Ltd,Enterprise,4,2026-09-24,churned
744,"Alvarez, Williams and Jones",SMB,2,2025-02-27,active
745,Lam-Elliott,SMB,5,2026-09-29,active
746,White LLC,SMB,3,2025-07-09,active
747,Ali PLC,SMB,4,2026-06-28,active
748,Goodwin Ltd,Mid-Market,2,2025-03-23,active
749,Hickman-Evans,Mid-Market,2,2025-11-07,active
750,"Allen, Davenport and Price",SMB,1,2025-12-26,active
751,"Rivera, Campos and Taylor",Enterprise,6,2026-09-02,churned
752,"Ramsey, Mason and Mccann",SMB,1,2025-04-16,churned
753,Davis and Sons,SMB,1,2025-02-23,active
754,Peterson PLC,SMB,6,2026-02-28,active
755,"Sanders, Ayala and Johnson",SMB,4,2025-03-02,active
756,Bowers-Hayes,Mid-Market,3,2026-05-17,active
757,Kelly Group,SMB,5,2025-02-24,churned
758,Lopez-Willis,SMB,3,2026-09-12,active
759,Miller-Montgomery,SMB,1,2025-12-20,active
760,Marquez Inc,SMB,5,2026-08-29,active
761,Moore-Dawson,SMB,2,2025-04-18,active
762,"Moore, Price and Ward",Mid-Market,4,2025-07-16,active
763,Smith LLC,SMB,6,2025-11-03,active
764,Ward-Nelson,SMB,6,2025-02-18,active
765,Miller Group,SMB,3,2025-04-04,churned
766,Hawkins-Hunt,SMB,5,2025-08-19,active
767,Johnson LLC,SMB,4,2026-04-23,churned
768,"Davis, George and Nguyen",Mid-Market,3,2026-04-06,churned
769,Smith-Gutierrez,Enterprise,1,2025-03-25,active
770,Hardy PLC,SMB,3,2025-03-09,churned
771,Armstrong and Sons,Enterprise,4,2026-03-05,active
772,"James, Taylor and Turner",SMB,6,2025-09-06,active
773,Thomas-Jackson,Mid-Market,1,2026-05-27,active
774,Fisher-Washington,Mid-Market,5,2025-07-31,active
775,Ward and Sons,Mid-Market,6,2025-09-08,churned
776,"Weber, Wheeler and Gonzalez",Mid-Market,6,2025-06-13,active
777,Taylor Inc,SMB,3,2025-07-12,active
778,Cook-Oliver,SMB,1,2026-04-04,active
779,Alexander-Jordan,SMB,2,2025-11-13,churned
780,"Mccann, Taylor and Flores",SMB,6,2026-03-07,active
781,"Harris, Edwards and Oconnell",Mid-Market,6,2025-03-20,active
782,Carter-Neal,SMB,4,2025-12-22,active
783,Faulkner-Casey,SMB,1,2025-11-05,churned
784,Bennett-Velasquez,SMB,1,2026-08-06,churned
785,Diaz-Frederick,SMB,3,2025-10-15,active
786,Vargas PLC,Mid-Market,4,2025-04-04,active
787,Maldonado PLC,Mid-Market,1,2026-03-30,active
788,Benton Group,SMB,5,2025-05-02,active
789,"Clark, Salinas and Guerra",SMB,4,2026-08-05,active
790,Fuentes Group,SMB,1,2025-09-21,active
791,"Porter, Schultz and Allen",SMB,1,2026-05-22,active
792,"Moore, Henderson and Bennett",Mid-Market,3,2026-03-05,active
793,Ewing-Mendoza,SMB,5,2025-11-09,active
794,Ferguson-Mclean,SMB,5,2026-01-20,active
795,"Barnes, Johnson and Schmitt",SMB,3,2025-05-22,active
796,"Woodard, Herrera and Little",Enterprise,2,2025-03-17,active
797,Rodriguez and Sons,Mid-Market,6,2026-05-11,active
798,"Ortega, Jackson and Salazar",SMB,3,2026-09-04,churned
799,"Terrell, Byrd and Ross",SMB,2,2026-07-08,active
800,Sheppard-Jordan,SMB,3,2025-08-04,churned
801,Garcia and Sons,Enterprise,1,2025-09-05,active
802,"Burgess, Grant and Watts",SMB,2,2025-09-06,churned
803,Griffin Group,SMB,4,2026-04-02,churned
804,Barton-Chapman,Enterprise,6,2026-02-13,active
805,"Hernandez, Cuevas and Webb",Mid-Market,5,2026-05-29,active
806,Perry-Nixon,SMB,5,2026-08-27,active
807,Guerra Ltd,SMB,4,2025-09-26,churned
808,Bailey LLC,SMB,1,2026-03-09,active
809,Mueller-Boyd,SMB,3,2025-12-01,active
810,Alvarez-Kim,SMB,6,2026-09-02,active
811,"Chavez, Jones and Williams",Enterprise,1,2025-09-03,active
812,"Wilson, Sweeney and Wong",Enterprise,6,2025-05-25,active
813,"Marsh, Spears and Yang",SMB,5,2025-09-18,active
814,"Thompson, Moore and Castro",Mid-Market,2,2026-02-10,churned
815,Hall-Sullivan,SMB,5,2026-09-01,active
816,Lopez Ltd,SMB,6,2026-06-18,active
817,Foster-Mclaughlin,Mid-Market,1,2025-02-12,churned
818,Cole Group,SMB,1,2025-12-06,active
819,Smith-Lewis,SMB,4,2025-05-08,active
820,Goodwin-Stokes,SMB,6,2025-09-08,active
821,Ray PLC,SMB,1,2026-08-27,churned
822,Diaz and Sons,SMB,4,2026-09-20,active
823,Wilson-Lambert,Mid-Market,1,2025-05-05,churned
824,Rose-Fowler,Mid-Market,4,2025-04-27,active
825,"Price, Long and Wilson",Mid-Market,4,2026-03-29,active
826,Bruce-Williamson,Mid-Market,1,2025-10-08,active
827,"Mccarthy, Evans and Mendez",SMB,5,2025-10-21,active
828,Powers LLC,Mid-Market,6,2026-07-15,active
829,Allen Inc,SMB,6,2026-08-12,active
830,Brooks and Sons,SMB,1,2026-07-31,active
831,"Price, Carlson and Andrews",Enterprise,2,2026-05-21,active
832,Lopez-Reid,SMB,2,2026-09-18,churned
833,"Ellison, Arias and Thompson",SMB,3,2026-04-13,churned
834,Burns and Sons,SMB,1,2026-07-22,active
835,Edwards Group,SMB,6,2025-12-25,active
836,"Brown, Howard and Smith",SMB,5,2025-03-03,active
837,Lee Group,SMB,5,2026-06-10,churned
838,"Wagner, Simpson and Cohen",Mid-Market,2,2026-08-18,active
839,Mckinney-Wallace,SMB,1,2025-08-09,active
840,Miller Inc,SMB,6,2025-10-18,active
841,Carter LLC,SMB,2,2026-01-13,churned
842,Medina and Sons,Mid-Market,4,2026-03-02,active
843,Cunningham-Barton,SMB,6,2026-03-16,active
844,Dunn-Wilson,SMB,1,2025-09-27,active
845,Adams PLC,SMB,1,2026-07-03,active
846,Weaver-Sherman,Mid-Market,1,2026-06-09,active
847,"Alexander, Robinson and Coleman",Mid-Market,1,2026-08-26,active
848,"Greer, Potter and Evans",SMB,1,2026-01-16,active
849,Cole LLC,Mid-Market,5,2025-03-19,churned
850,Gonzales Inc,SMB,4,2026-06-28,active
851,Clark Ltd,SMB,6,2025-03-21,active
852,"Norris, Callahan and Bishop",SMB,5,2025-05-29,active
853,Martin-Taylor,SMB,6,2025-07-23,active
854,Li Inc,SMB,2,2025-05-24,active
855,"Bell, Campbell and Ryan",SMB,2,2026-04-15,active
856,Werner-Carter,SMB,6,2025-10-25,churned
857,"Adams, Hodge and Duke",SMB,2,2025-06-13,active
858,"Ochoa, Taylor and Brady",SMB,1,2025-02-03,active
859,Sellers-Riddle,Mid-Market,5,2025-06-12,churned
860,"Martinez, Cline and Wright",Mid-Market,5,2026-03-27,active
861,"Morris, Wright and Bridges",SMB,6,2026-05-28,active
862,Burns-Ray,SMB,6,2025-07-30,active
863,Burton-Brooks,SMB,1,2025-03-17,churned
864,Schultz Inc,SMB,5,2026-01-04,active
865,Robertson-Ramirez,SMB,6,2026-05-21,active
866,Gibson-Freeman,SMB,5,2025-03-15,active
867,"Smith, Schroeder and Oconnor",Mid-Market,5,2026-05-29,active
868,"Stanton, Reid and Terry",Mid-Market,6,2025-05-15,active
869,Flynn Group,SMB,3,2025-07-07,churned
870,Donaldson and Sons,SMB,1,2026-02-13,active
871,Adams-Clayton,Mid-Market,3,2025-03-04,active
872,Kelley-Anderson,SMB,2,2025-08-05,churned
873,Kramer-Shannon,Mid-Market,1,2025-04-26,active
874,Williams Ltd,SMB,1,2025-06-11,active
875,Smith-Noble,SMB,5,2026-05-15,active
876,Alexander Inc,SMB,4,2025-06-19,churned
877,Harris-Barker,SMB,4,2025-02-27,active
878,Khan LLC,Enterprise,5,2025-06-11,churned
879,Baxter LLC,SMB,4,2025-03-25,churned
880,Pena LLC,Enterprise,4,2026-02-13,active
881,Watson Ltd,SMB,1,2026-09-13,active
882,Williams Ltd,Mid-Market,6,2025-05-13,active
883,Barber-Fischer,Enterprise,3,2026-04-18,active
884,Rios-Padilla,SMB,1,2025-09-08,active
885,Lewis Inc,SMB,5,2025-03-16,active
886,Wheeler PLC,Mid-Market,5,2026-03-24,churned
887,"Wallace, Smith and Cooper",SMB,1,2025-06-08,active
888,Mcneil Group,Enterprise,2,2025-12-09,active
889,"Anderson, Jones and Reyes",SMB,1,2025-12-05,churned
890,"Shaffer, Garcia and Richardson",SMB,2,2026-01-28,active
891,Taylor-Ayala,SMB,1,2025-04-23,active
892,May Ltd,Mid-Market,5,2025-07-03,active
893,Jones PLC,Enterprise,4,2026-04-23,active
894,Bishop and Sons,SMB,6,2026-08-20,churned
895,Bell-Lewis,Mid-Market,5,2025-02-08,churned
896,"Hernandez, Jenkins and Parks",Enterprise,4,2025-10-09,active
897,Miller Inc,SMB,4,2026-07-20,active
898,Goodwin PLC,SMB,1,2025-07-24,active
899,"Cruz, Richmond and Edwards",Mid-Market,1,2025-10-30,churned
900,Wright Ltd,Mid-Market,4,2026-08-03,active
901,Wright PLC,SMB,1,2026-09-11,active
902,"Griffith, Mitchell and Pugh",Mid-Market,1,2026-03-05,active
903,Abbott Ltd,SMB,2,2026-03-28,active
904,Harris-Lawson,Enterprise,6,2026-02-08,churned
905,Adkins LLC,Mid-Market,3,2025-07-22,active
906,"Brown, Hurst and Blevins",Mid-Market,5,2026-07-23,churned
907,Cruz-Allen,SMB,3,2025-02-21,active
908,"Wheeler, Rice and Levine",SMB,2,2025-03-08,active
909,Peck-Anderson,SMB,3,2026-01-31,active
910,"Fisher, Payne and Thompson",SMB,1,2026-06-23,active
911,Best-Townsend,Mid-Market,5,2026-06-09,active
912,Matthews Inc,SMB,2,2026-03-18,churned
