payment_id,order_id,amount,method,paid_at
529,4375,2706.46,wire,2025-08-28 12:00:00
530,3108,945.05,wire,2025-06-04 12:00:00
531,7377,2367.67,wire,2026-01-29 12:00:00
532,11723,3572.14,invoice,2026-08-22 12:00:00
533,5036,4764.53,invoice,2025-10-19 12:00:00
534,12729,4701.76,invoice,2026-09-06 12:00:00
535,7912,607.12,ach,2026-03-04 12:00:00
536,10100,2650.48,wire,2026-05-16 12:00:00
537,1984,5526.82,credit_card,2025-05-23 12:00:00
538,4954,1863.05,wire,2025-09-23 12:00:00
539,5386,4710.9,ach,2025-10-07 12:00:00
540,745,204.86,invoice,2025-03-30 12:00:00
541,5515,2901.3,ach,2025-10-15 12:00:00
542,10485,4236.62,ach,2026-06-04 12:00:00
543,114,4228.86,ach,2025-02-26 12:00:00
544,9822,4974.76,ach,2026-05-03 12:00:00
545,7880,2159.66,wire,2026-02-26 12:00:00
546,1428,1772.63,credit_card,2025-04-10 12:00:00
547,10760,2631.47,ach,2026-06-29 12:00:00
548,2866,1342.33,invoice,2025-06-07 12:00:00
549,6879,3020.75,credit_card,2025-12-12 12:00:00
550,10773,1528.39,invoice,2026-06-02 12:00:00
551,1702,5384.14,credit_card,2025-05-04 12:00:00
552,1154,1325.33,invoice,2025-03-14 12:00:00
553,9271,283.16,wire,2026-04-20 12:00:00
554,5285,2537.51,invoice,2025-10-29 12:00:00
555,9105,2183.14,ach,2026-04-02 12:00:00
556,4610,1748.3,invoice,2025-10-04 12:00:00
557,8770,5900.91,invoice,2026-03-06 12:00:00
558,5971,3085.58,credit_card,2025-12-02 12:00:00
559,3080,3105.83,wire,2025-06-21 12:00:00
560,10457,1405.62,credit_card,2026-06-11 12:00:00
561,9310,3780.71,invoice,2026-04-08 12:00:00
562,3007,1577.32,ach,2025-06-09 12:00:00
563,2702,1623.44,ach,2025-06-19 12:00:00
564,9066,2160.94,ach,2026-04-09 12:00:00
565,4852,3297.53,wire,2025-09-18 12:00:00
566,11298,1590.96,credit_card,2026-07-24 12:00:00
567,1624,1357.09,invoice,2025-04-15 12:00:00
568,2616,782.69,ach,2025-06-20 12:00:00
569,5227,2884.51,credit_card,2025-10-27 12:00:00
570,3066,750.8,invoice,2025-06-24 12:00:00
571,11385,4709.71,invoice,2026-07-07 12:00:00
572,12631,936.59,credit_card,2026-09-18 12:00:00
573,12564,4021.22,credit_card,2026-09-03 12:00:00
574,1982,198.62,credit_card,2025-05-06 12:00:00
575,7177,3615.56,credit_card,2025-12-09 12:00:00
576,10271,1494.71,ach,2026-06-03 12:00:00
577,10230,842.66,wire,2026-05-26 12:00:00
578,11754,4964.96,invoice,2026-08-07 12:00:00
579,11210,886.57,invoice,2026-07-31 12:00:00
580,103,357.13,invoice,2025-02-05 12:00:00
581,1951,3635.31,invoice,2025-05-28 12:00:00
582,2634,1903.95,credit_card,2025-07-03 12:00:00
583,8724,5277.14,credit_card,2026-03-11 12:00:00
584,9510,2053.08,ach,2026-04-26 12:00:00
585,3064,3779.62,credit_card,2025-06-24 12:00:00
586,11746,5900.65,ach,2026-08-09 12:00:00
587,6650,1927.38,wire,2025-12-24 12:00:00
588,435,2085.45,invoice,2025-02-10 12:00:00
589,8184,1664.35,invoice,2026-02-15 12:00:00
590,9783,1723.51,credit_card,2026-05-04 12:00:00
591,7434,3441.73,ach,2026-01-09 12:00:00
592,3708,4156.24,invoice,2025-07-22 12:00:00
593,11107,3566.11,wire,2026-07-23 12:00:00
594,7387,561.54,invoice,2026-01-30 12:00:00
595,7104,1308.28,ach,2025-12-09 12:00:00
596,11180,4034.31,ach,2026-07-11 12:00:00
597,8639,3740.81,ach,2026-03-22 12:00:00
598,104,635.82,invoice,2025-02-10 12:00:00
599,8840,1281.97,invoice,2026-03-30 12:00:00
600,5776,3109.6,credit_card,2025-11-08 12:00:00
601,8689,2405.98,invoice,2026-03-08 12:00:00
602,3704,3672.52,invoice,2025-07-23 12:00:00
603,1954,2752.33,wire,2025-05-15 12:00:00
604,2838,784.28,ach,2025-06-05 12:00:00
605,2302,3182.54,credit_card,2025-05-18 12:00:00
606,10436,6417.97,ach,2026-06-16 12:00:00
607,4030,2975.66,ach,2025-08-05 12:00:00
608,9565,2616.15,invoice,2026-04-15 12:00:00
609,8948,5988.14,wire,2026-03-04 12:00:00
610,7788,3523.51,credit_card,2026-02-10 12:00:00
611,9513,5333.21,credit_card,2026-04-18 12:00:00
612,9005,3174.23,wire,2026-03-07 12:00:00
613,6753,902.41,wire,2025-12-13 12:00:00
614,12774,4357.7,ach,2026-09-17 12:00:00
615,6486,3220.49,wire,2025-12-23 12:00:00
616,2484,5632.39,wire,2025-06-01 12:00:00
617,34,5864.56,wire,2025-02-09 12:00:00
618,1563,651.78,ach,2025-05-02 12:00:00
619,9189,2740.2,ach,2026-04-27 12:00:00
620,8962,1790.31,credit_card,2026-03-07 12:00:00
621,4901,2791.52,ach,2025-09-27 12:00:00
622,5690,3628.19,credit_card,2025-11-28 12:00:00
623,4554,206.39,wire,2025-09-22 12:00:00
624,8066,206.68,credit_card,2026-02-09 12:00:00
625,4413,5785.09,ach,2025-09-18 12:00:00
626,6028,3938.94,ach,2025-11-09 12:00:00
627,3547,8172.81,invoice,2025-07-04 12:00:00
628,1792,3809.04,ach,2025-04-10 12:00:00
629,11295,2923.89,credit_card,2026-07-24 12:00:00
630,7323,1055.58,wire,2026-01-27 12:00:00
631,11620,913.69,invoice,2026-08-04 12:00:00
632,12581,1821.17,ach,2026-09-19 12:00:00
633,5225,820.65,invoice,2025-10-18 12:00:00
634,11414,909.8,ach,2026-07-26 12:00:00
635,7402,830.94,wire,2026-01-30 12:00:00
636,9813,2136.43,wire,2026-05-26 12:00:00
637,3680,1348.04,invoice,2025-07-17 12:00:00
638,12741,1020.49,ach,2026-09-17 12:00:00
639,4130,639.21,ach,2025-09-02 12:00:00
640,968,2866.86,wire,2025-03-12 12:00:00
641,5936,7426.12,credit_card,2025-11-30 12:00:00
642,12175,2730.28,invoice,2026-09-26 12:00:00
643,3575,901.85,ach,2025-07-30 12:00:00
644,1603,4691.25,invoice,2025-04-22 12:00:00
645,9306,4214.37,invoice,2026-04-29 12:00:00
646,7919,1735.38,ach,2026-02-19 12:00:00
647,2590,2670.91,wire,2025-06-23 12:00:00
648,2453,2645.35,wire,2025-05-25 12:00:00
649,4338,1115.75,invoice,2025-09-02 12:00:00
650,9023,3907.46,wire,2026-03-06 12:00:00
651,10577,1076.12,invoice,2026-06-23 12:00:00
652,5385,542.65,ach,2025-10-06 12:00:00
653,10467,3011.4,credit_card,2026-06-03 12:00:00
654,4491,2561.16,invoice,2025-09-16 12:00:00
655,5035,3246.35,invoice,2025-10-16 12:00:00
656,12591,4070.54,wire,2026-09-19 12:00:00
657,1011,85.63,credit_card,2025-03-13 12:00:00
658,10794,2675.46,credit_card,2026-06-29 12:00:00
659,4829,6944.92,invoice,2025-09-13 12:00:00
660,10598,610.85,credit_card,2026-06-27 12:00:00
661,2175,4887.48,ach,2025-06-05 12:00:00
662,2983,977.67,ach,2025-06-15 12:00:00
663,11678,1936.8,ach,2026-08-25 12:00:00
664,3036,90.52,invoice,2025-06-13 12:00:00
665,11711,1988.74,ach,2026-08-09 12:00:00
666,2086,2765.09,invoice,2025-05-19 12:00:00
667,994,2654.17,invoice,2025-03-25 12:00:00
668,773,3225.52,credit_card,2025-04-04 12:00:00
669,1587,919.16,wire,2025-04-25 12:00:00
670,1618,3607.51,invoice,2025-04-22 12:00:00
671,11532,2681.14,ach,2026-08-09 12:00:00
672,9751,197.03,invoice,2026-05-22 12:00:00
673,5020,742.39,ach,2025-10-24 12:00:00
674,9423,2220.24,invoice,2026-04-22 12:00:00
675,4533,3091.96,invoice,2025-09-10 12:00:00
676,9506,5085.29,wire,2026-04-21 12:00:00
677,1167,797.94,credit_card,2025-03-29 12:00:00
678,677,421.43,ach,2025-03-05 12:00:00
679,4484,3056.1,invoice,2025-09-06 12:00:00
680,7188,3701.07,wire,2025-12-31 12:00:00
681,11203,6554.64,wire,2026-07-04 12:00:00
682,11577,3965.08,ach,2026-08-11 12:00:00
683,11181,1153.3,ach,2026-08-04 12:00:00
684,764,722.86,credit_card,2025-03-26 12:00:00
685,3046,1813.75,wire,2025-06-17 12:00:00
686,11367,5462.66,credit_card,2026-07-29 12:00:00
687,222,3688.95,invoice,2025-02-23 12:00:00
688,7566,2229.92,ach,2026-01-07 12:00:00
689,3133,1745.89,credit_card,2025-07-11 12:00:00
690,6076,4316.52,wire,2025-11-29 12:00:00
691,7347,750.8,invoice,2026-01-05 12:00:00
692,11759,1206.53,invoice,2026-08-27 12:00:00
693,8664,2395.14,credit_card,2026-03-28 12:00:00
694,1965,2148.36,invoice,2025-05-24 12:00:00
695,458,3485.7,wire,2025-02-23 12:00:00
696,7485,204.86,wire,2026-01-01 12:00:00
697,6378,2477.01,wire,2025-11-10 12:00:00
698,4293,1466.38,credit_card,2025-08-23 12:00:00
699,334,2309.59,credit_card,2025-02-20 12:00:00
700,1238,1822.6,ach,2025-03-16 12:00:00
701,11189,4051.74,credit_card,2026-07-16 12:00:00
702,1831,1610.69,credit_card,2025-04-21 12:00:00
703,10007,1573.86,invoice,2026-05-09 12:00:00
704,6006,3464.94,credit_card,2025-11-30 12:00:00
705,7094,3735.89,ach,2025-12-10 12:00:00
706,9203,1907.38,wire,2026-04-24 12:00:00
707,4195,1327.81,wire,2025-08-25 12:00:00
708,9071,5434.36,invoice,2026-04-19 12:00:00
709,8028,1490.19,credit_card,2026-02-19 12:00:00
710,4405,871.0,credit_card,2025-09-19 12:00:00
711,9537,3695.22,invoice,2026-04-25 12:00:00
712,1492,431.34,credit_card,2025-04-13 12:00:00
713,10043,1221.7,invoice,2026-05-22 12:00:00
714,7821,2514.63,invoice,2026-02-08 12:00:00
715,5830,701.89,ach,2025-11-29 12:00:00
716,9050,4119.49,invoice,2026-04-19 12:00:00
717,1384,1570.7,ach,2025-04-14 12:00:00
718,1003,3970.74,credit_card,2025-03-25 12:00:00
719,11725,309.33,credit_card,2026-09-03 12:00:00
720,4465,3972.48,wire,2025-09-26 12:00:00
721,71,1181.73,ach,2025-03-01 12:00:00
722,7338,1346.64,credit_card,2026-01-09 12:00:00
723,456,1363.51,ach,2025-02-18 12:00:00
724,8761,5039.13,wire,2026-03-12 12:00:00
725,5029,3001.7,credit_card,2025-10-29 12:00:00
726,11652,4304.16,credit_card,2026-08-17 12:00:00
727,3255,3276.14,credit_card,2025-07-09 12:00:00
728,9490,506.69,wire,2026-04-11 12:00:00
729,1115,4997.99,credit_card,2025-03-22 12:00:00
730,2381,3549.37,invoice,2025-05-08 12:00:00
731,8352,1398.45,wire,2026-02-06 12:00:00
732,5864,2480.43,wire,2025-11-22 12:00:00
733,684,993.07,ach,2025-03-10 12:00:00
734,1571,1466.38,credit_card,2025-04-15 12:00:00
735,9730,4854.87,invoice,2026-05-12 12:00:00
736,10651,1483.29,credit_card,2026-06-11 12:00:00
737,4784,4501.02,credit_card,2025-09-22 12:00:00
738,12386,764.46,invoice,2026-09-09 12:00:00
739,6858,2837.62,credit_card,2026-01-05 12:00:00
740,8763,621.43,credit_card,2026-03-09 12:00:00
741,2358,3767.95,ach,2025-05-19 12:00:00
742,5427,2049.98,credit_card,2025-10-16 12:00:00
743,2629,181.96,wire,2025-06-16 12:00:00
744,4709,2903.61,wire,2025-09-30 12:00:00
745,10524,310.08,invoice,2026-06-09 12:00:00
746,4794,2673.97,wire,2025-09-15 12:00:00
747,5431,1981.18,wire,2025-10-23 12:00:00
748,2030,747.85,wire,2025-05-29 12:00:00
749,7445,1052.98,wire,2026-01-24 12:00:00
750,4509,567.5,ach,2025-09-10 12:00:00
751,8070,444.42,ach,2026-02-20 12:00:00
752,12602,965.44,ach,2026-09-09 12:00:00
753,5280,2878.76,invoice,2025-10-12 12:00:00
754,4296,587.93,ach,2025-09-01 12:00:00
755,4672,928.75,ach,2025-09-12 12:00:00
756,8699,1981.14,ach,2026-03-12 12:00:00
757,7081,6752.46,credit_card,2025-12-14 12:00:00
758,6021,3137.42,ach,2025-11-30 12:00:00
759,7933,249.87,wire,2026-02-20 12:00:00
760,2615,1480.86,credit_card,2025-06-02 12:00:00
761,102,1690.61,invoice,2025-02-10 12:00:00
762,11853,2087.63,wire,2026-09-02 12:00:00
763,12013,4476.31,invoice,2026-08-14 12:00:00
764,4979,544.8,wire,2025-09-15 12:00:00
765,4656,1770.52,ach,2025-09-26 12:00:00
766,10006,3148.64,wire,2026-05-26 12:00:00
767,5445,1498.18,ach,2025-11-03 12:00:00
768,748,1471.74,credit_card,2025-03-22 12:00:00
769,9673,441.79,invoice,2026-05-31 12:00:00
770,5767,3090.3,credit_card,2025-11-27 12:00:00
771,1513,4057.35,invoice,2025-05-02 12:00:00
772,3061,327.78,invoice,2025-06-17 12:00:00
773,7972,3489.03,wire,2026-02-20 12:00:00
774,7700,1207.44,ach,2026-01-30 12:00:00
775,1237,2246.97,credit_card,2025-03-24 12:00:00
776,6023,2474.44,ach,2025-11-20 12:00:00
777,2996,1892.12,wire,2025-06-04 12:00:00
778,8148,788.31,invoice,2026-02-20 12:00:00
779,6267,6136.58,ach,2025-11-30 12:00:00
780,11587,1037.95,credit_card,2026-08-27 12:00:00
781,8642,1748.14,ach,2026-03-19 12:00:00
782,11734,1836.98,ach,2026-08-11 12:00:00
783,11129,4108.71,credit_card,2026-07-14 12:00:00
784,534,1703.34,ach,2025-02-28 12:00:00
785,4984,2450.48,wire,2025-09-09 12:00:00
786,812,4623.89,wire,2025-04-02 12:00:00
787,6606,441.38,invoice,2025-12-23 12:00:00
788,6780,2032.24,ach,2025-12-09 12:00:00
789,8695,2114.42,wire,2026-03-11 12:00:00
790,2326,3329.75,wire,2025-05-24 12:00:00
791,7609,4771.95,ach,2026-01-11 12:00:00
792,7096,1242.27,wire,2025-12-14 12:00:00
793,20,3901.81,ach,2025-02-19 12:00:00
794,1262,3507.75,invoice,2025-04-11 12:00:00
795,9699,4455.5,wire,2026-05-14 12:00:00
796,5557,3257.82,invoice,2025-10-16 12:00:00
797,2443,840.18,invoice,2025-05-21 12:00:00
798,11572,4350.87,wire,2026-08-19 12:00:00
799,9144,2980.09,invoice,2026-04-27 12:00:00
800,1374,131.78,wire,2025-05-04 12:00:00
801,1748,4658.21,ach,2025-04-22 12:00:00
802,11967,2241.66,invoice,2026-08-13 12:00:00
803,3882,1883.42,invoice,2025-08-21 12:00:00
804,4013,766.68,ach,2025-08-24 12:00:00
805,322,4353.63,invoice,2025-02-22 12:00:00
806,5817,2931.23,wire,2025-11-25 12:00:00
807,8092,718.9,wire,2026-02-15 12:00:00
808,1517,1055.65,invoice,2025-04-03 12:00:00
809,8442,3463.08,invoice,2026-03-20 12:00:00
810,4419,6010.23,ach,2025-09-29 12:00:00
811,11956,230.66,wire,2026-08-04 12:00:00
812,8966,1891.62,wire,2026-03-08 12:00:00
813,2674,6712.49,credit_card,2025-07-02 12:00:00
814,6283,1623.7,credit_card,2025-11-26 12:00:00
815,7047,3060.76,ach,2025-12-17 12:00:00
816,5262,2494.03,wire,2025-10-09 12:00:00
817,1651,1101.4,ach,2025-04-22 12:00:00
818,6115,3421.35,invoice,2025-11-16 12:00:00
819,12409,1064.81,credit_card,2026-09-04 12:00:00
820,4464,1929.97,invoice,2025-09-29 12:00:00
821,264,3447.41,ach,2025-02-01 12:00:00
822,11726,3463.52,ach,2026-08-23 12:00:00
823,3406,3854.65,ach,2025-07-30 12:00:00
824,6271,2507.58,credit_card,2025-11-13 12:00:00
825,4329,2051.62,wire,2025-08-20 12:00:00
826,9096,1306.08,invoice,2026-04-07 12:00:00
827,11160,481.63,wire,2026-07-25 12:00:00
828,5666,3723.54,wire,2025-11-07 12:00:00
829,11399,5943.01,credit_card,2026-07-29 12:00:00
830,8160,2365.15,credit_card,2026-02-04 12:00:00
831,474,324.5,invoice,2025-02-27 12:00:00
832,3782,1369.57,invoice,2025-08-13 12:00:00
833,3071,6791.47,ach,2025-07-02 12:00:00
834,4157,1500.09,wire,2025-08-30 12:00:00
835,4314,4288.24,ach,2025-08-30 12:00:00
836,1733,1020.48,ach,2025-04-22 12:00:00
837,11777,3518.36,wire,2026-08-23 12:00:00
838,8490,282.94,invoice,2026-03-18 12:00:00
839,5763,670.24,invoice,2025-11-08 12:00:00
840,10777,1986.81,ach,2026-07-01 12:00:00
841,12711,515.84,ach,2026-09-14 12:00:00
842,7915,2395.03,invoice,2026-02-17 12:00:00
843,5538,2326.02,ach,2025-10-13 12:00:00
844,11365,1036.18,credit_card,2026-07-25 12:00:00
845,9993,4906.17,wire,2026-05-04 12:00:00
846,12680,1423.98,invoice,2026-09-16 12:00:00
847,1576,441.83,credit_card,2025-04-27 12:00:00
848,1684,1235.25,credit_card,2025-04-26 12:00:00
849,10154,2006.51,credit_card,2026-05-06 12:00:00
850,12247,3445.5,ach,2026-09-27 12:00:00
851,5412,534.2,wire,2025-10-02 12:00:00
852,4113,5611.85,wire,2025-08-08 12:00:00
853,9931,1178.02,invoice,2026-05-20 12:00:00
854,10118,1172.76,invoice,2026-05-23 12:00:00
855,6430,1361.49,ach,2025-11-13 12:00:00
856,9200,4914.08,ach,2026-04-11 12:00:00
857,11275,631.72,ach,2026-07-03 12:00:00
858,1985,345.1,invoice,2025-05-08 12:00:00
859,7811,669.28,credit_card,2026-03-01 12:00:00
860,5351,3082.59,invoice,2025-10-06 12:00:00
861,1209,6862.3,wire,2025-03-04 12:00:00
862,4631,453.68,credit_card,2025-09-12 12:00:00
863,10470,1661.95,wire,2026-06-09 12:00:00
864,3423,3075.22,ach,2025-07-12 12:00:00
865,3356,3847.4,ach,2025-07-08 12:00:00
866,6680,3148.42,credit_card,2026-01-01 12:00:00
867,12288,1807.58,invoice,2026-09-18 12:00:00
868,9484,5799.64,wire,2026-04-16 12:00:00
869,851,437.18,credit_card,2025-03-27 12:00:00
870,5859,2147.5,ach,2025-12-03 12:00:00
871,3805,2491.41,invoice,2025-08-24 12:00:00
872,7268,2489.35,ach,2025-12-19 12:00:00
873,11475,3234.1,invoice,2026-08-02 12:00:00
874,9983,1258.96,wire,2026-05-29 12:00:00
875,10634,4586.57,credit_card,2026-06-29 12:00:00
876,4706,4387.45,invoice,2025-09-23 12:00:00
877,5903,3531.4,invoice,2025-11-23 12:00:00
878,8388,9101.36,wire,2026-03-01 12:00:00
879,6390,5650.33,credit_card,2025-11-17 12:00:00
880,12619,3777.64,credit_card,2026-09-15 12:00:00
881,6428,3752.9,wire,2025-11-19 12:00:00
882,6840,1473.25,ach,2025-12-15 12:00:00
883,2390,701.73,ach,2025-05-08 12:00:00
884,8580,4198.18,invoice,2026-03-21 12:00:00
885,6351,4438.8,wire,2025-11-28 12:00:00
886,2271,1393.79,credit_card,2025-06-02 12:00:00
887,96,6999.59,wire,2025-02-07 12:00:00
888,12021,2224.65,invoice,2026-08-09 12:00:00
889,6483,2955.54,invoice,2025-12-20 12:00:00
890,2460,3724.32,invoice,2025-05-24 12:00:00
891,7673,6155.68,invoice,2026-01-30 12:00:00
892,5814,2805.36,credit_card,2025-11-07 12:00:00
893,4129,3491.13,ach,2025-08-09 12:00:00
894,3520,5167.78,ach,2025-07-19 12:00:00
895,8205,1616.37,ach,2026-02-03 12:00:00
896,3367,3778.9,invoice,2025-07-09 12:00:00
897,60,2977.96,invoice,2025-02-20 12:00:00
898,2743,7584.06,invoice,2025-06-21 12:00:00
899,8032,503.22,wire,2026-02-13 12:00:00
900,10122,287.56,credit_card,2026-05-16 12:00:00
901,10011,3753.73,invoice,2026-05-18 12:00:00
902,7466,5161.41,wire,2026-01-05 12:00:00
903,6923,533.66,wire,2025-12-16 12:00:00
904,7320,1033.41,credit_card,2026-01-22 12:00:00
905,6386,911.02,invoice,2025-11-04 12:00:00
906,5307,4980.84,ach,2025-10-14 12:00:00
907,6105,4347.01,wire,2025-11-21 12:00:00
908,4721,1703.27,wire,2025-09-04 12:00:00
909,462,4717.04,wire,2025-02-28 12:00:00
910,10612,1317.62,ach,2026-07-01 12:00:00
911,3722,2018.08,credit_card,2025-07-29 12:00:00
912,8256,2267.1,wire,2026-02-08 12:00:00
913,9142,2987.58,ach,2026-04-28 12:00:00
914,11226,2501.74,ach,2026-07-06 12:00:00
915,6132,1735.73,invoice,2025-11-05 12:00:00
916,11823,3952.55,invoice,2026-08-30 12:00:00
917,11330,2066.01,wire,2026-07-21 12:00:00
918,4581,2936.4,ach,2025-09-10 12:00:00
919,1359,5776.62,ach,2025-04-11 12:00:00
920,9377,2982.9,wire,2026-04-16 12:00:00
921,6046,4791.37,invoice,2025-11-10 12:00:00
922,3001,148.79,wire,2025-06-24 12:00:00
923,3692,6995.13,invoice,2025-07-25 12:00:00
924,11067,3491.76,invoice,2026-08-03 12:00:00
925,12022,1005.79,wire,2026-08-11 12:00:00
926,12267,1521.5,credit_card,2026-09-19 12:00:00
927,4337,1589.21,invoice,2025-08-28 12:00:00
928,8164,2668.3,invoice,2026-02-15 12:00:00
929,1454,4496.53,credit_card,2025-04-13 12:00:00
930,6493,732.33,invoice,2025-12-19 12:00:00
931,1741,3280.57,credit_card,2025-04-28 12:00:00
932,4404,1679.88,wire,2025-09-29 12:00:00
933,12068,1786.26,credit_card,2026-08-07 12:00:00
934,6936,2784.28,wire,2026-01-02 12:00:00
935,7747,1492.53,credit_card,2026-01-25 12:00:00
936,4352,4858.22,wire,2025-08-21 12:00:00
937,6821,4961.24,invoice,2025-12-30 12:00:00
938,4664,441.38,ach,2025-09-07 12:00:00
939,374,1510.26,wire,2025-02-13 12:00:00
940,1845,1622.03,wire,2025-04-17 12:00:00
941,8293,1059.96,invoice,2026-02-23 12:00:00
942,10284,2676.73,credit_card,2026-06-24 12:00:00
943,3892,4096.9,wire,2025-08-21 12:00:00
944,12349,1834.3,wire,2026-09-16 12:00:00
945,7498,3941.44,ach,2026-01-14 12:00:00
946,7924,3823.16,invoice,2026-02-24 12:00:00
947,5480,1743.32,credit_card,2025-10-16 12:00:00
948,8516,3841.4,wire,2026-03-15 12:00:00
949,6500,3959.57,ach,2025-12-10 12:00:00
950,3426,5091.14,wire,2025-07-27 12:00:00
951,614,3817.5,invoice,2025-02-17 12:00:00
952,6203,1312.42,invoice,2025-11-29 12:00:00
953,9850,3019.14,ach,2026-05-22 12:00:00
954,9782,3258.94,credit_card,2026-05-25 12:00:00
955,11407,1502.72,wire,2026-07-11 12:00:00
956,11855,238.99,ach,2026-08-20 12:00:00
957,15,445.4,invoice,2025-02-21 12:00:00
958,6909,923.94,wire,2026-01-02 12:00:00
959,4128,1661.32,wire,2025-08-09 12:00:00
960,5024,368.75,ach,2025-11-01 12:00:00
961,6638,2407.54,wire,2025-12-06 12:00:00
962,5615,4221.51,ach,2025-10-08 12:00:00
963,8130,1775.11,invoice,2026-02-12 12:00:00
964,8673,1957.17,wire,2026-03-11 12:00:00
965,7696,1377.88,ach,2026-01-29 12:00:00
966,7307,1166.45,wire,2025-12-13 12:00:00
967,6148,2316.74,invoice,2025-11-25 12:00:00
968,10828,1755.36,ach,2026-06-21 12:00:00
969,612,1216.15,invoice,2025-02-16 12:00:00
970,11626,3662.87,invoice,2026-08-26 12:00:00
971,4395,1836.69,wire,2025-09-21 12:00:00
972,5182,4089.62,ach,2025-10-28 12:00:00
973,3693,3325.94,ach,2025-07-27 12:00:00
974,12280,4240.87,wire,2026-09-13 12:00:00
975,12718,706.44,credit_card,2026-09-21 12:00:00
976,9046,3596.02,invoice,2026-04-26 12:00:00
977,3483,2731.61,ach,2025-07-20 12:00:00
978,8266,1124.22,wire,2026-02-11 12:00:00
979,10147,1863.36,ach,2026-05-24 12:00:00
980,8857,3565.58,invoice,2026-03-02 12:00:00
981,3814,936.2,ach,2025-08-29 12:00:00
982,5212,2154.37,ach,2025-10-08 12:00:00
983,4048,980.12,ach,2025-08-11 12:00:00
984,5677,5921.88,wire,2025-11-11 12:00:00
985,5752,413.65,invoice,2025-11-03 12:00:00
986,1324,593.89,invoice,2025-04-22 12:00:00
987,8590,3559.64,ach,2026-03-21 12:00:00
988,3897,313.24,ach,2025-08-09 12:00:00
989,11636,1733.14,ach,2026-08-29 12:00:00
990,5613,871.76,invoice,2025-10-03 12:00:00
991,11179,2928.46,ach,2026-07-12 12:00:00
992,5174,1834.6,ach,2025-10-16 12:00:00
993,2620,391.07,credit_card,2025-06-16 12:00:00
994,7757,2890.58,credit_card,2026-01-15 12:00:00
995,4016,4203.07,credit_card,2025-08-25 12:00:00
996,971,7780.8,wire,2025-03-09 12:00:00
997,8658,6139.12,credit_card,2026-03-22 12:00:00
998,6202,2190.43,wire,2025-11-13 12:00:00
999,11103,2324.18,invoice,2026-07-31 12:00:00
1000,938,1418.48,ach,2025-03-31 12:00:00
1001,885,4275.96,invoice,2025-03-22 12:00:00
1002,2541,2067.03,wire,2025-06-06 12:00:00
1003,8441,2557.17,wire,2026-03-30 12:00:00
1004,3887,4319.89,wire,2025-08-25 12:00:00
1005,8873,2098.55,credit_card,2026-03-21 12:00:00
1006,120,1468.98,credit_card,2025-02-17 12:00:00
1007,8521,2944.3,invoice,2026-03-13 12:00:00
1008,4054,1360.83,credit_card,2025-08-10 12:00:00
1009,1054,3260.75,invoice,2025-03-05 12:00:00
1010,1881,4369.97,ach,2025-05-20 12:00:00
1011,7511,2507.1,wire,2026-02-03 12:00:00
1012,4076,4329.28,invoice,2025-08-29 12:00:00
1013,5468,4607.36,invoice,2025-10-05 12:00:00
1014,7306,883.06,credit_card,2026-01-05 12:00:00
1015,3670,2687.64,invoice,2025-08-02 12:00:00
1016,6084,5255.39,ach,2025-11-29 12:00:00
1017,11555,5703.77,credit_card,2026-08-27 12:00:00
1018,6087,708.94,ach,2025-11-21 12:00:00
1019,3885,1307.64,wire,2025-08-05 12:00:00
1020,2158,1452.62,invoice,2025-05-10 12:00:00
1021,2391,5319.39,ach,2025-05-27 12:00:00
1022,7745,1544.57,invoice,2026-01-21 12:00:00
1023,11973,1392.56,ach,2026-08-08 12:00:00
1024,1198,6301.67,ach,2025-03-21 12:00:00
1025,5478,1833.68,wire,2025-10-24 12:00:00
1026,2304,2148.73,ach,2025-05-06 12:00:00
1027,11049,1874.75,wire,2026-07-07 12:00:00
